#,year,month,category,is_korean,paid_amount
2251,2021,8,카지노,0,2025902
2252,2021,8,관광유원시설,0,79500
2253,2021,8,골프장,0,1250451
2254,2021,8,스키장,0,461
2255,2021,8,기타레저,0,56365
2256,2021,8,문화서비스,0,181290
2257,2021,8,식음료,0,17729384
2258,2021,9,호텔,0,23162147
2259,2021,9,콘도,0,2059204
2260,2021,9,캠핑장/펜션,0,19518
2261,2021,9,기타숙박,0,13005264
2262,2021,9,여행업,0,120259
2263,2021,9,육상운송,0,299815
2264,2021,9,수상운송,0,26326
2265,2021,9,항공운송,0,254442
2266,2021,9,렌터카,0,378415
2267,2021,9,면세점,0,2129733
2268,2021,9,관광기념품,0,248189
2269,2021,9,레저용품쇼핑,0,1590620
2270,2021,9,대형쇼핑몰,0,25430073
2271,2021,9,카지노,0,1001180
2272,2021,9,관광유원시설,0,103075
2273,2021,9,골프장,0,1368319
2274,2021,9,스키장,0,505
2275,2021,9,기타레저,0,33819
2276,2021,9,문화서비스,0,201939
2277,2021,9,식음료,0,19457585
2278,2021,10,호텔,0,29638551
2279,2021,10,콘도,0,2581129
2280,2021,10,캠핑장/펜션,0,13495
2281,2021,10,기타숙박,0,15527412
2282,2021,10,여행업,0,127180
2283,2021,10,육상운송,0,329863
2284,2021,10,수상운송,0,30585
2285,2021,10,항공운송,0,269032
2286,2021,10,렌터카,0,453322
2287,2021,10,면세점,0,2984977
2288,2021,10,관광기념품,0,250112
2289,2021,10,레저용품쇼핑,0,1940421
2290,2021,10,대형쇼핑몰,0,33026592
2291,2021,10,카지노,0,2837053
2292,2021,10,관광유원시설,0,97983
2293,2021,10,골프장,0,1573483
2294,2021,10,스키장,0,165
2295,2021,10,기타레저,0,28328
2296,2021,10,문화서비스,0,305996
2297,2021,10,식음료,0,24214065
2298,2021,11,호텔,0,30492098
2299,2021,11,콘도,0,1955691
2300,2021,11,캠핑장/펜션,0,9741
2301,2021,11,기타숙박,0,15299279
2302,2021,11,여행업,0,160943
2303,2021,11,육상운송,0,371189
2304,2021,11,수상운송,0,12966
2305,2021,11,항공운송,0,284406
2306,2021,11,렌터카,0,495715
2307,2021,11,면세점,0,3353835
2308,2021,11,관광기념품,0,355281
2309,2021,11,레저용품쇼핑,0,1757689
2310,2021,11,대형쇼핑몰,0,33726762
2311,2021,11,카지노,0,1977480
2312,2021,11,관광유원시설,0,102480
2313,2021,11,골프장,0,1114106
2314,2021,11,스키장,0,225
2315,2021,11,기타레저,0,25057
2316,2021,11,문화서비스,0,219594
2317,2021,11,식음료,0,27153879
2318,2021,12,호텔,0,29873659
2319,2021,12,콘도,0,2163807
2320,2021,12,캠핑장/펜션,0,9746
2321,2021,12,기타숙박,0,14264014
2322,2021,12,여행업,0,139202
2323,2021,12,육상운송,0,305025
2324,2021,12,수상운송,0,12175
2325,2021,12,항공운송,0,413009
2326,2021,12,렌터카,0,409143
2327,2021,12,면세점,0,4003464
2328,2021,12,관광기념품,0,321953
2329,2021,12,레저용품쇼핑,0,1658761
2330,2021,12,대형쇼핑몰,0,33467736
2331,2021,12,카지노,0,3806251
2332,2021,12,관광유원시설,0,65985
2333,2021,12,골프장,0,692024
2334,2021,12,스키장,0,10887
2335,2021,12,기타레저,0,20109
2336,2021,12,문화서비스,0,242481
2337,2021,12,식음료,0,22360363
2338,2022,1,호텔,0,24948310
2339,2022,1,콘도,0,3477473
2340,2022,1,캠핑장/펜션,0,12364
2341,2022,1,기타숙박,0,12380258
2342,2022,1,여행업,0,76738
2343,2022,1,육상운송,0,170461
2344,2022,1,수상운송,0,3261
2345,2022,1,항공운송,0,253734
2346,2022,1,렌터카,0,266645
2347,2022,1,면세점,0,2773539
2348,2022,1,관광기념품,0,164681
2349,2022,1,레저용품쇼핑,0,1118127
2350,2022,1,대형쇼핑몰,0,24155637
2351,2022,1,카지노,0,2685450
2352,2022,1,관광유원시설,0,51312
2353,2022,1,골프장,0,370916
2354,2022,1,스키장,0,12948
2355,2022,1,기타레저,0,30047
2356,2022,1,문화서비스,0,109498
2357,2022,1,식음료,0,13607274
2358,2022,2,호텔,0,22086312
2359,2022,2,콘도,0,2067955
2360,2022,2,캠핑장/펜션,0,9355
2361,2022,2,기타숙박,0,12136249
2362,2022,2,여행업,0,122275
2363,2022,2,육상운송,0,238856
2364,2022,2,수상운송,0,8825
2365,2022,2,항공운송,0,204888
2366,2022,2,렌터카,0,272925
2367,2022,2,면세점,0,2011614
2368,2022,2,관광기념품,0,197678
2369,2022,2,레저용품쇼핑,0,970254
2370,2022,2,대형쇼핑몰,0,22315031
2371,2022,2,카지노,0,3437557
2372,2022,2,관광유원시설,0,51266
2373,2022,2,골프장,0,588422
2374,2022,2,스키장,0,19134
2375,2022,2,기타레저,0,29361
2376,2022,2,문화서비스,0,121648
2377,2022,2,식음료,0,14785667
2378,2022,3,호텔,0,24980688
2379,2022,3,콘도,0,1555112
2380,2022,3,캠핑장/펜션,0,14098
2381,2022,3,기타숙박,0,12336589
2382,2022,3,여행업,0,169621
2383,2022,3,육상운송,0,309675
2384,2022,3,수상운송,0,12599
2385,2022,3,항공운송,0,285945
2386,2022,3,렌터카,0,381607
2387,2022,3,면세점,0,2458166
2388,2022,3,관광기념품,0,258460
2389,2022,3,레저용품쇼핑,0,1407895
2390,2022,3,대형쇼핑몰,0,26458839
2391,2022,3,카지노,0,2701050
2392,2022,3,관광유원시설,0,83393
2393,2022,3,골프장,0,1196705
2394,2022,3,스키장,0,260
2395,2022,3,기타레저,0,10776
2396,2022,3,문화서비스,0,201177
2397,2022,3,식음료,0,21496960
2398,2022,4,호텔,0,38454559
2399,2022,4,콘도,0,1903143
2400,2022,4,캠핑장/펜션,0,17673
2401,2022,4,기타숙박,0,16009278
2402,2022,4,여행업,0,164857
2403,2022,4,육상운송,0,559926
2404,2022,4,수상운송,0,21772
2405,2022,4,항공운송,0,378627
2406,2022,4,렌터카,0,690479
2407,2022,4,면세점,0,4287568
2408,2022,4,관광기념품,0,433196
2409,2022,4,레저용품쇼핑,0,2383108
2410,2022,4,대형쇼핑몰,0,34832503
2411,2022,4,카지노,0,2917581
2412,2022,4,관광유원시설,0,168155
2413,2022,4,골프장,0,1780420
2414,2022,4,스키장,0,60
2415,2022,4,기타레저,0,19936
2416,2022,4,문화서비스,0,346912
2417,2022,4,식음료,0,32650121
2418,2022,5,호텔,0,55358967
2419,2022,5,콘도,0,2718562
2420,2022,5,캠핑장/펜션,0,19548
2421,2022,5,기타숙박,0,20840383
2422,2022,5,여행업,0,302307
2423,2022,5,육상운송,0,843050
2424,2022,5,수상운송,0,50376
2425,2022,5,항공운송,0,617017
2426,2022,5,렌터카,0,1103273
2427,2022,5,면세점,0,6351781
2428,2022,5,관광기념품,0,586153
2429,2022,5,레저용품쇼핑,0,2679024
2430,2022,5,대형쇼핑몰,0,47887459
2431,2022,5,카지노,0,3233470
2432,2022,5,관광유원시설,0,295100
2433,2022,5,골프장,0,2143026
2434,2022,5,스키장,0,165
2435,2022,5,기타레저,0,24955
2436,2022,5,문화서비스,0,510407
2437,2022,5,식음료,0,42600377
2438,2022,6,호텔,0,61580078
2439,2022,6,콘도,0,3309890
2440,2022,6,캠핑장/펜션,0,19078
2441,2022,6,기타숙박,0,22852655
2442,2022,6,여행업,0,369472
2443,2022,6,육상운송,0,861432
2444,2022,6,수상운송,0,54408
2445,2022,6,항공운송,0,654155
2446,2022,6,렌터카,0,1251656
2447,2022,6,면세점,0,7369041
2448,2022,6,관광기념품,0,913867
2449,2022,6,레저용품쇼핑,0,2981335
2450,2022,6,대형쇼핑몰,0,52097121
2451,2022,6,카지노,0,5464287
2452,2022,6,관광유원시설,0,399778
2453,2022,6,골프장,0,1671445
2454,2022,6,스키장,0,120
2455,2022,6,기타레저,0,31547
2456,2022,6,문화서비스,0,679026
2457,2022,6,식음료,0,45375890
2458,2022,7,호텔,0,74812633
2459,2022,7,콘도,0,3807261
2460,2022,7,캠핑장/펜션,0,18498
2461,2022,7,기타숙박,0,29605201
2462,2022,7,여행업,0,428544
2463,2022,7,육상운송,0,1052454
2464,2022,7,수상운송,0,43735
2465,2022,7,항공운송,0,778282
2466,2022,7,렌터카,0,1205750
2467,2022,7,면세점,0,9879993
2468,2022,7,관광기념품,0,879249
2469,2022,7,레저용품쇼핑,0,3532715
2470,2022,7,대형쇼핑몰,0,69746099
2471,2022,7,카지노,0,12886480
2472,2022,7,관광유원시설,0,540429
2473,2022,7,골프장,0,1819545
2474,2022,7,스키장,0,165
2475,2022,7,기타레저,0,36731
2476,2022,7,문화서비스,0,839797
2477,2022,7,식음료,0,51121709
2478,2022,8,호텔,0,83642772
2479,2022,8,콘도,0,4778159
2480,2022,8,캠핑장/펜션,0,21823
2481,2022,8,기타숙박,0,35769621
2482,2022,8,여행업,0,474874
2483,2022,8,육상운송,0,1093251
2484,2022,8,수상운송,0,56676
2485,2022,8,항공운송,0,793119
2486,2022,8,렌터카,0,1210665
2487,2022,8,면세점,0,10719335
2488,2022,8,관광기념품,0,1001733
2489,2022,8,레저용품쇼핑,0,3443343
2490,2022,8,대형쇼핑몰,0,65286037
2491,2022,8,카지노,0,14674270
2492,2022,8,관광유원시설,0,454584
2493,2022,8,골프장,0,1462606
2494,2022,8,스키장,0,270
2495,2022,8,기타레저,0,47613
2496,2022,8,문화서비스,0,605849
2497,2022,8,식음료,0,49362074
2498,2022,9,호텔,0,87642988
2499,2022,9,콘도,0,2520886
2500,2022,9,캠핑장/펜션,0,19010
2501,2022,9,기타숙박,0,32530507
2502,2022,9,여행업,0,651451
2503,2022,9,육상운송,0,1295359
2504,2022,9,수상운송,0,58544
2505,2022,9,항공운송,0,853141
2506,2022,9,렌터카,0,1483509
2507,2022,9,면세점,0,12937868
2508,2022,9,관광기념품,0,1274785
2509,2022,9,레저용품쇼핑,0,4588686
2510,2022,9,대형쇼핑몰,0,80919350
2511,2022,9,카지노,0,19809912
2512,2022,9,관광유원시설,0,517609
2513,2022,9,골프장,0,1754255
2514,2022,9,스키장,0,90
2515,2022,9,기타레저,0,17264
2516,2022,9,문화서비스,0,756911
2517,2022,9,식음료,0,60842245
2518,2022,10,호텔,0,121608079
2519,2022,10,콘도,0,3235938
2520,2022,10,캠핑장/펜션,0,35749
2521,2022,10,기타숙박,0,43751685
2522,2022,10,여행업,0,779646
2523,2022,10,육상운송,0,1798185
2524,2022,10,수상운송,0,94274
2525,2022,10,항공운송,0,1051801
2526,2022,10,렌터카,0,2055409
2527,2022,10,면세점,0,18234555
2528,2022,10,관광기념품,0,2590934
2529,2022,10,레저용품쇼핑,0,7047104
2530,2022,10,대형쇼핑몰,0,120205874
2531,2022,10,카지노,0,23881040
2532,2022,10,관광유원시설,0,727506
2533,2022,10,골프장,0,2311954
2534,2022,10,스키장,0,135
2535,2022,10,기타레저,0,28260
2536,2022,10,문화서비스,0,876774
2537,2022,10,식음료,0,77562138
2538,2022,11,호텔,0,108147442
2539,2022,11,콘도,0,2165409
2540,2022,11,캠핑장/펜션,0,28765
2541,2022,11,기타숙박,0,39188968
2542,2022,11,여행업,0,598623
2543,2022,11,육상운송,0,1409176
2544,2022,11,수상운송,0,64640
2545,2022,11,항공운송,0,1059180
2546,2022,11,렌터카,0,1507466
2547,2022,11,면세점,0,18203126
2548,2022,11,관광기념품,0,3079085
2549,2022,11,레저용품쇼핑,0,6489419
2550,2022,11,대형쇼핑몰,0,101371710
2551,2022,11,카지노,0,22660306
2552,2022,11,관광유원시설,0,525321
2553,2022,11,골프장,0,1437892
2554,2022,11,스키장,0,0
2555,2022,11,기타레저,0,24001
2556,2022,11,문화서비스,0,858581
2557,2022,11,식음료,0,68824152
2558,2022,12,호텔,0,112465217
2559,2022,12,콘도,0,2778369
2560,2022,12,캠핑장/펜션,0,29095
2561,2022,12,기타숙박,0,42702803
2562,2022,12,여행업,0,589509
2563,2022,12,육상운송,0,1367786
2564,2022,12,수상운송,0,48516
2565,2022,12,항공운송,0,1122953
2566,2022,12,렌터카,0,1707510
2567,2022,12,면세점,0,20986958
2568,2022,12,관광기념품,0,5038089
2569,2022,12,레저용품쇼핑,0,7581248
2570,2022,12,대형쇼핑몰,0,110107755
2571,2022,12,카지노,0,33900304
2572,2022,12,관광유원시설,0,532415
2573,2022,12,골프장,0,1083869
2574,2022,12,스키장,0,0
2575,2022,12,기타레저,0,28883
2576,2022,12,문화서비스,0,846926
2577,2022,12,식음료,0,69799125
2578,2023,1,호텔,0,79071041
2579,2023,1,콘도,0,2428825
2580,2023,1,캠핑장/펜션,0,4497
2581,2023,1,기타숙박,0,29742307
2582,2023,1,여행업,0,294771
2583,2023,1,육상운송,0,901464
2584,2023,1,수상운송,0,29594
2585,2023,1,항공운송,0,943421
2586,2023,1,렌터카,0,941903
2587,2023,1,면세점,0,16706952
2588,2023,1,관광기념품,0,5141557
2589,2023,1,레저용품쇼핑,0,4932502
2590,2023,1,대형쇼핑몰,0,75478709
2591,2023,1,카지노,0,30946644
2592,2023,1,관광유원시설,0,346601
2593,2023,1,골프장,0,584685
2594,2023,1,스키장,0,0
2595,2023,1,기타레저,0,64389
2596,2023,1,문화서비스,0,441645
2597,2023,1,식음료,0,44419354
2598,2023,2,호텔,0,75211332
2599,2023,2,콘도,0,2504701
2600,2023,2,캠핑장/펜션,0,10749
2601,2023,2,기타숙박,0,30391887
2602,2023,2,여행업,0,343866
2603,2023,2,육상운송,0,919494
2604,2023,2,수상운송,0,30249
2605,2023,2,항공운송,0,729804
2606,2023,2,렌터카,0,835292
2607,2023,2,면세점,0,15422561
2608,2023,2,관광기념품,0,3895480
2609,2023,2,레저용품쇼핑,0,4853972
2610,2023,2,대형쇼핑몰,0,67314518
2611,2023,2,카지노,0,27105480
2612,2023,2,관광유원시설,0,286521
2613,2023,2,골프장,0,624109
2614,2023,2,스키장,0,0
2615,2023,2,기타레저,0,55349
2616,2023,2,문화서비스,0,377888
2617,2023,2,식음료,0,42675082
2618,2023,3,호텔,0,115484660
2619,2023,3,콘도,0,2904936
2620,2023,3,캠핑장/펜션,0,13764
2621,2023,3,기타숙박,0,47826917
2622,2023,3,여행업,0,627677
2623,2023,3,육상운송,0,1904854
2624,2023,3,수상운송,0,78151
2625,2023,3,항공운송,0,1121505
2626,2023,3,렌터카,0,1913688
2627,2023,3,면세점,0,26559236
2628,2023,3,관광기념품,0,6295186
2629,2023,3,레저용품쇼핑,0,8622340
2630,2023,3,대형쇼핑몰,0,113380669
2631,2023,3,카지노,0,30353550
2632,2023,3,관광유원시설,0,588522
2633,2023,3,골프장,0,1349587
2634,2023,3,스키장,0,0
2635,2023,3,기타레저,0,39524
2636,2023,3,문화서비스,0,665611
2637,2023,3,식음료,0,84153332
2638,2023,4,호텔,0,144794112
2639,2023,4,콘도,0,3620977
2640,2023,4,캠핑장/펜션,0,28256
2641,2023,4,기타숙박,0,59448638
2642,2023,4,여행업,0,817223
2643,2023,4,육상운송,0,2446036
2644,2023,4,수상운송,0,115864
2645,2023,4,항공운송,0,1136833
2646,2023,4,렌터카,0,2914192
2647,2023,4,면세점,0,39549979
2648,2023,4,관광기념품,0,10572831
2649,2023,4,레저용품쇼핑,0,10746370
2650,2023,4,대형쇼핑몰,0,156600519
2651,2023,4,카지노,0,30776810
2652,2023,4,관광유원시설,0,1039642
2653,2023,4,골프장,0,2101800
2654,2023,4,스키장,0,0
2655,2023,4,기타레저,0,39799
2656,2023,4,문화서비스,0,1436064
2657,2023,4,식음료,0,107762586
2658,2023,5,호텔,0,147409182
2659,2023,5,콘도,0,4057134
2660,2023,5,캠핑장/펜션,0,30390
2661,2023,5,기타숙박,0,61407130
2662,2023,5,여행업,0,832695
2663,2023,5,육상운송,0,2207491
2664,2023,5,수상운송,0,120044
2665,2023,5,항공운송,0,1255633
2666,2023,5,렌터카,0,2621811
2667,2023,5,면세점,0,45154628
2668,2023,5,관광기념품,0,7968492
2669,2023,5,레저용품쇼핑,0,10806804
2670,2023,5,대형쇼핑몰,0,160914223
2671,2023,5,카지노,0,31322925
2672,2023,5,관광유원시설,0,1064235
2673,2023,5,골프장,0,2962204
2674,2023,5,스키장,0,0
2675,2023,5,기타레저,0,38211
2676,2023,5,문화서비스,0,1340121
2677,2023,5,식음료,0,111504568
2678,2023,6,호텔,0,145484554
2679,2023,6,콘도,0,4027460
2680,2023,6,캠핑장/펜션,0,31759
2681,2023,6,기타숙박,0,61040766
2682,2023,6,여행업,0,936857
2683,2023,6,육상운송,0,2327214
2684,2023,6,수상운송,0,132488
2685,2023,6,항공운송,0,1368856
2686,2023,6,렌터카,0,2611827
2687,2023,6,면세점,0,49602697
2688,2023,6,관광기념품,0,10346227
2689,2023,6,레저용품쇼핑,0,10215290
2690,2023,6,대형쇼핑몰,0,154135209
2691,2023,6,카지노,0,30939011
2692,2023,6,관광유원시설,0,1306694
2693,2023,6,골프장,0,2546771
2694,2023,6,스키장,0,0
2695,2023,6,기타레저,0,31011
2696,2023,6,문화서비스,0,1705292
2697,2023,6,식음료,0,118293553
2698,2023,7,호텔,0,149365733
2699,2023,7,콘도,0,5545796
2700,2023,7,캠핑장/펜션,0,64403
2701,2023,7,기타숙박,0,63756546
2702,2023,7,여행업,0,958731
2703,2023,7,육상운송,0,2348193
2704,2023,7,수상운송,0,165064
2705,2023,7,항공운송,0,1432568
2706,2023,7,렌터카,0,2398880
2707,2023,7,면세점,0,48793932
2708,2023,7,관광기념품,0,9411390
2709,2023,7,레저용품쇼핑,0,10490944
2710,2023,7,대형쇼핑몰,0,158118278
2711,2023,7,카지노,0,36962593
2712,2023,7,관광유원시설,0,1598313
2713,2023,7,골프장,0,2636358
2714,2023,7,스키장,0,0
2715,2023,7,기타레저,0,48528
2716,2023,7,문화서비스,0,3804787
2717,2023,7,식음료,0,114786743
2718,2023,8,호텔,0,203502677
2719,2023,8,콘도,0,11222040
2720,2023,8,캠핑장/펜션,0,25834
2721,2023,8,기타숙박,0,105982938
2722,2023,8,여행업,0,913960
2723,2023,8,육상운송,0,2358124
2724,2023,8,수상운송,0,165112
2725,2023,8,항공운송,0,1405427
2726,2023,8,렌터카,0,2467510
2727,2023,8,면세점,0,56355092
2728,2023,8,관광기념품,0,8980608
2729,2023,8,레저용품쇼핑,0,10832295
2730,2023,8,대형쇼핑몰,0,157048867
2731,2023,8,카지노,0,28728764
2732,2023,8,관광유원시설,0,1475614
2733,2023,8,골프장,0,2279549
2734,2023,8,스키장,0,0
2735,2023,8,기타레저,0,8132
2736,2023,8,문화서비스,0,2567087
2737,2023,8,식음료,0,110477708
2738,2023,9,호텔,0,208178229
2739,2023,9,콘도,0,6262727
2740,2023,9,캠핑장/펜션,0,22326
2741,2023,9,기타숙박,0,92057402
2742,2023,9,여행업,0,903092
2743,2023,9,육상운송,0,2531752
2744,2023,9,수상운송,0,147472
2745,2023,9,항공운송,0,1307110
2746,2023,9,렌터카,0,2689310
2747,2023,9,면세점,0,54445515
2748,2023,9,관광기념품,0,7651518
2749,2023,9,레저용품쇼핑,0,12006806
2750,2023,9,대형쇼핑몰,0,161697181
2751,2023,9,카지노,0,32585316
2752,2023,9,관광유원시설,0,1187126
2753,2023,9,골프장,0,2759523
2754,2023,9,스키장,0,0
2755,2023,9,기타레저,0,6809
2756,2023,9,문화서비스,0,1517142
2757,2023,9,식음료,0,123589546
2758,2023,10,호텔,0,235942900
2759,2023,10,콘도,0,7763459
2760,2023,10,캠핑장/펜션,0,37313
2761,2023,10,기타숙박,0,107758849
2762,2023,10,여행업,0,1093988
2763,2023,10,육상운송,0,2937743
2764,2023,10,수상운송,0,171978
2765,2023,10,항공운송,0,1419479
2766,2023,10,렌터카,0,3144876
2767,2023,10,면세점,0,55830341
2768,2023,10,관광기념품,0,10401894
2769,2023,10,레저용품쇼핑,0,15029740
2770,2023,10,대형쇼핑몰,0,200970308
2771,2023,10,카지노,0,32581542
2772,2023,10,관광유원시설,0,1640719
2773,2023,10,골프장,0,3336672
2774,2023,10,스키장,0,0
2775,2023,10,기타레저,0,42459
2776,2023,10,문화서비스,0,1947386
2777,2023,10,식음료,0,143619935
2778,2023,11,호텔,0,156419942
2779,2023,11,콘도,0,2594959
2780,2023,11,캠핑장/펜션,0,37815
2781,2023,11,기타숙박,0,61829775
2782,2023,11,여행업,0,862150
2783,2023,11,육상운송,0,2542511
2784,2023,11,수상운송,0,110219
2785,2023,11,항공운송,0,1348518
2786,2023,11,렌터카,0,2022673
2787,2023,11,면세점,0,48482213
2788,2023,11,관광기념품,0,9491922
2789,2023,11,레저용품쇼핑,0,12563182
2790,2023,11,대형쇼핑몰,0,177149660
2791,2023,11,카지노,0,37037742
2792,2023,11,관광유원시설,0,1111055
2793,2023,11,골프장,0,2124945
2794,2023,11,스키장,0,0
2795,2023,11,기타레저,0,21561
2796,2023,11,문화서비스,0,1264542
2797,2023,11,식음료,0,124168183
2798,2023,12,호텔,0,149498693
2799,2023,12,콘도,0,3111064
2800,2023,12,캠핑장/펜션,0,48629
2801,2023,12,기타숙박,0,58023574
2802,2023,12,여행업,0,744449
2803,2023,12,육상운송,0,2089213
2804,2023,12,수상운송,0,73488
2805,2023,12,항공운송,0,1400935
2806,2023,12,렌터카,0,1941079
2807,2023,12,면세점,0,48908624
2808,2023,12,관광기념품,0,10236470
2809,2023,12,레저용품쇼핑,0,12080945
2810,2023,12,대형쇼핑몰,0,189038382
2811,2023,12,카지노,0,37594632
2812,2023,12,관광유원시설,0,1041906
2813,2023,12,골프장,0,1676709
2814,2023,12,스키장,0,0
2815,2023,12,기타레저,0,18206
2816,2023,12,문화서비스,0,1261227
2817,2023,12,식음료,0,117909766
